GEOID,NAME,variable,estimate,moe,Sex,Age,zip_pop,prop_sex,prop_age,prop_sex_age
60655,ZCTA5 60655,B01001I_004,119,69,Male,5 to 9 years,2390,0.5246861924686193,0.10669456066945607,0.0497907949790795
60655,ZCTA5 60655,B01001I_005,64,51,Male,10 to 14 years,2390,0.5246861924686193,0.05899581589958159,0.026778242677824266
60655,ZCTA5 60655,B01001I_006,57,42,Male,15 to 17 years,2390,0.5246861924686193,0.04560669456066946,0.02384937238493724
60655,ZCTA5 60655,B01001I_007,34,27,Male,18 and 19 years,2390,0.5246861924686193,0.03933054393305439,0.014225941422594143
60655,ZCTA5 60655,B01001I_008,58,41,Male,20 to 24 years,2390,0.5246861924686193,0.09581589958158995,0.024267782426778243
60655,ZCTA5 60655,B01001I_009,81,55,Male,25 to 29 years,2390,0.5246861924686193,0.05355648535564853,0.033891213389121336
60655,ZCTA5 60655,B01001I_010,81,81,Male,30 to 34 years,2390,0.5246861924686193,0.04351464435146443,0.033891213389121336
60655,ZCTA5 60655,B01001I_011,227,89,Male,35 to 44 years,2390,0.5246861924686193,0.1606694560669456,0.09497907949790795
60655,ZCTA5 60655,B01001I_012,111,50,Male,45 to 54 years,2390,0.5246861924686193,0.09330543933054393,0.046443514644351466
60655,ZCTA5 60655,B01001I_013,140,59,Male,55 to 64 years,2390,0.5246861924686193,0.10083682008368201,0.058577405857740586
60655,ZCTA5 60655,B01001I_014,89,64,Male,65 to 74 years,2390,0.5246861924686193,0.060669456066945605,0.037238493723849374
60655,ZCTA5 60655,B01001I_015,15,21,Male,75 to 84 years,2390,0.5246861924686193,0.006276150627615063,0.006276150627615063
60655,ZCTA5 60655,B01001I_016,0,20,Male,85 years and over,2390,0.5246861924686193,0,0
60655,ZCTA5 60655,B01001I_018,144,115,Female,Under 5 years,2390,0.47531380753138075,0.13472803347280335,0.0602510460251046
60655,ZCTA5 60655,B01001I_019,136,76,Female,5 to 9 years,2390,0.47531380753138075,0.10669456066945607,0.05690376569037657
60655,ZCTA5 60655,B01001I_020,77,47,Female,10 to 14 years,2390,0.47531380753138075,0.05899581589958159,0.03221757322175732
60655,ZCTA5 60655,B01001I_021,52,41,Female,15 to 17 years,2390,0.47531380753138075,0.04560669456066946,0.021757322175732216
60655,ZCTA5 60655,B01001I_022,60,30,Female,18 and 19 years,2390,0.47531380753138075,0.03933054393305439,0.02510460251046025
60655,ZCTA5 60655,B01001I_023,171,79,Female,20 to 24 years,2390,0.47531380753138075,0.09581589958158995,0.07154811715481171
60655,ZCTA5 60655,B01001I_024,47,44,Female,25 to 29 years,2390,0.47531380753138075,0.05355648535564853,0.019665271966527197
60655,ZCTA5 60655,B01001I_025,23,28,Female,30 to 34 years,2390,0.47531380753138075,0.04351464435146443,0.009623430962343096
60655,ZCTA5 60655,B01001I_026,157,71,Female,35 to 44 years,2390,0.47531380753138075,0.1606694560669456,0.06569037656903766
60655,ZCTA5 60655,B01001I_027,112,44,Female,45 to 54 years,2390,0.47531380753138075,0.09330543933054393,0.04686192468619247
60655,ZCTA5 60655,B01001I_028,101,58,Female,55 to 64 years,2390,0.47531380753138075,0.10083682008368201,0.04225941422594142
60655,ZCTA5 60655,B01001I_029,56,36,Female,65 to 74 years,2390,0.47531380753138075,0.060669456066945605,0.023430962343096235
60655,ZCTA5 60655,B01001I_030,0,20,Female,75 to 84 years,2390,0.47531380753138075,0.006276150627615063,0
60655,ZCTA5 60655,B01001I_031,0,20,Female,85 years and over,2390,0.47531380753138075,0,0
60656,ZCTA5 60656,B01001I_003,236,145,Male,Under 5 years,3382,0.486989946777055,0.12241277350680072,0.06978119455943228
60656,ZCTA5 60656,B01001I_004,73,67,Male,5 to 9 years,3382,0.486989946777055,0.05204021289178001,0.021584861028976936
60656,ZCTA5 60656,B01001I_005,78,47,Male,10 to 14 years,3382,0.486989946777055,0.0641632170313424,0.023063276167947958
60656,ZCTA5 60656,B01001I_006,41,52,Male,15 to 17 years,3382,0.486989946777055,0.02365464222353637,0.01212300413956239
60656,ZCTA5 60656,B01001I_007,23,31,Male,18 and 19 years,3382,0.486989946777055,0.013897102306327618,0.006800709639266706
60656,ZCTA5 60656,B01001I_008,94,49,Male,20 to 24 years,3382,0.486989946777055,0.06948551153163808,0.027794204612655235
60656,ZCTA5 60656,B01001I_009,242,115,Male,25 to 29 years,3382,0.486989946777055,0.11383796570076878,0.07155529272619751
60656,ZCTA5 60656,B01001I_010,151,113,Male,30 to 34 years,3382,0.486989946777055,0.08900059136605559,0.0446481371969249
60656,ZCTA5 60656,B01001I_011,203,114,Male,35 to 44 years,3382,0.486989946777055,0.11295091661738617,0.060023654642223534
60656,ZCTA5 60656,B01001I_012,232,101,Male,45 to 54 years,3382,0.486989946777055,0.13719692489651095,0.06859846244825547
60656,ZCTA5 60656,B01001I_013,106,62,Male,55 to 64 years,3382,0.486989946777055,0.05943228858663513,0.03134240094618569
60656,ZCTA5 60656,B01001I_014,141,75,Male,65 to 74 years,3382,0.486989946777055,0.08072146658781786,0.04169130691898285
60656,ZCTA5 60656,B01001I_015,27,31,Male,75 to 84 years,3382,0.486989946777055,0.04376108811354228,0.007983441750443524
60656,ZCTA5 60656,B01001I_016,0,20,Male,85 years and over,3382,0.486989946777055,0.01744529863985807,0
60656,ZCTA5 60656,B01001I_018,178,135,Female,Under 5 years,3382,0.513010053222945,0.12241277350680072,0.05263157894736842
60656,ZCTA5 60656,B01001I_019,103,83,Female,5 to 9 years,3382,0.513010053222945,0.05204021289178001,0.030455351862803074
60656,ZCTA5 60656,B01001I_020,139,113,Female,10 to 14 years,3382,0.513010053222945,0.0641632170313424,0.04109994086339444
60656,ZCTA5 60656,B01001I_021,39,28,Female,15 to 17 years,3382,0.513010053222945,0.02365464222353637,0.011531638083973979
60656,ZCTA5 60656,B01001I_022,24,26,Female,18 and 19 years,3382,0.513010053222945,0.013897102306327618,0.007096392667060911
60656,ZCTA5 60656,B01001I_023,141,69,Female,20 to 24 years,3382,0.513010053222945,0.06948551153163808,0.04169130691898285
60656,ZCTA5 60656,B01001I_024,143,86,Female,25 to 29 years,3382,0.513010053222945,0.11383796570076878,0.04228267297457126
60656,ZCTA5 60656,B01001I_025,150,102,Female,30 to 34 years,3382,0.513010053222945,0.08900059136605559,0.044352454169130695
60656,ZCTA5 60656,B01001I_026,179,115,Female,35 to 44 years,3382,0.513010053222945,0.11295091661738617,0.05292726197516263
60656,ZCTA5 60656,B01001I_027,232,91,Female,45 to 54 years,3382,0.513010053222945,0.13719692489651095,0.06859846244825547
60656,ZCTA5 60656,B01001I_028,95,77,Female,55 to 64 years,3382,0.513010053222945,0.05943228858663513,0.028089887640449437
60656,ZCTA5 60656,B01001I_029,132,68,Female,65 to 74 years,3382,0.513010053222945,0.08072146658781786,0.03903015966883501
60656,ZCTA5 60656,B01001I_030,121,121,Female,75 to 84 years,3382,0.513010053222945,0.04376108811354228,0.035777646363098756
60656,ZCTA5 60656,B01001I_031,59,77,Female,85 years and over,3382,0.513010053222945,0.01744529863985807,0.01744529863985807
60657,ZCTA5 60657,B01001I_003,133,93,Male,Under 5 years,4901,0.5384615384615384,0.04998979800040808,0.027137318914507245
60657,ZCTA5 60657,B01001I_004,104,56,Male,5 to 9 years,4901,0.5384615384615384,0.040603958375841666,0.021220159151193633
60657,ZCTA5 60657,B01001I_005,86,48,Male,10 to 14 years,4901,0.5384615384615384,0.03203427871862885,0.01754743929810243
60657,ZCTA5 60657,B01001I_006,19,21,Male,15 to 17 years,4901,0.5384615384615384,0.004692919812283207,0.0038767598449296063
60657,ZCTA5 60657,B01001I_007,23,32,Male,18 and 19 years,4901,0.5384615384615384,0.009181799632728015,0.004692919812283207
60657,ZCTA5 60657,B01001I_008,416,149,Male,20 to 24 years,4901,0.5384615384615384,0.14384819424607223,0.08488063660477453
60657,ZCTA5 60657,B01001I_009,444,203,Male,25 to 29 years,4901,0.5384615384615384,0.1962864721485411,0.09059375637624975
60657,ZCTA5 60657,B01001I_010,411,120,Male,30 to 34 years,4901,0.5384615384615384,0.16200775351968985,0.08386043664558253
60657,ZCTA5 60657,B01001I_011,447,156,Male,35 to 44 years,4901,0.5384615384615384,0.17465823301367067,0.09120587635176494
60657,ZCTA5 60657,B01001I_012,231,86,Male,45 to 54 years,4901,0.5384615384615384,0.08386043664558253,0.047133238114670475
60657,ZCTA5 60657,B01001I_013,105,53,Male,55 to 64 years,4901,0.5384615384615384,0.03346255866149765,0.021424199143032036
60657,ZCTA5 60657,B01001I_014,207,94,Male,65 to 74 years,4901,0.5384615384615384,0.058355437665782495,0.042236278310548866
60657,ZCTA5 60657,B01001I_015,13,14,Male,75 to 84 years,4901,0.5384615384615384,0.011018159559273618,0.002652519893899204
60657,ZCTA5 60657,B01001I_016,0,26,Male,85 years and over,4901,0.5384615384615384,0,0
60657,ZCTA5 60657,B01001I_018,112,70,Female,Under 5 years,4901,0.46153846153846156,0.04998979800040808,0.022852479085900837
60657,ZCTA5 60657,B01001I_019,95,62,Female,5 to 9 years,4901,0.46153846153846156,0.040603958375841666,0.01938379922464803
60657,ZCTA5 60657,B01001I_020,71,46,Female,10 to 14 years,4901,0.46153846153846156,0.03203427871862885,0.014486839420526422
60657,ZCTA5 60657,B01001I_021,4,8,Female,15 to 17 years,4901,0.46153846153846156,0.004692919812283207,8.161599673536013e-4
60657,ZCTA5 60657,B01001I_022,22,21,Female,18 and 19 years,4901,0.46153846153846156,0.009181799632728015,0.004488879820444807
60657,ZCTA5 60657,B01001I_023,289,128,Female,20 to 24 years,4901,0.46153846153846156,0.14384819424607223,0.05896755764129769
60657,ZCTA5 60657,B01001I_024,518,140,Female,25 to 29 years,4901,0.46153846153846156,0.1962864721485411,0.10569271577229136
60657,ZCTA5 60657,B01001I_025,383,139,Female,30 to 34 years,4901,0.46153846153846156,0.16200775351968985,0.07814731687410732
60657,ZCTA5 60657,B01001I_026,409,179,Female,35 to 44 years,4901,0.46153846153846156,0.17465823301367067,0.08345235666190573
60657,ZCTA5 60657,B01001I_027,180,85,Female,45 to 54 years,4901,0.46153846153846156,0.08386043664558253,0.03672719853091206
60657,ZCTA5 60657,B01001I_028,59,50,Female,55 to 64 years,4901,0.46153846153846156,0.03346255866149765,0.01203835951846562
60657,ZCTA5 60657,B01001I_029,79,47,Female,65 to 74 years,4901,0.46153846153846156,0.058355437665782495,0.016119159355233625
60657,ZCTA5 60657,B01001I_030,41,30,Female,75 to 84 years,4901,0.46153846153846156,0.011018159559273618,0.008365639665374413
60657,ZCTA5 60657,B01001I_031,0,26,Female,85 years and over,4901,0.46153846153846156,0,0
60659,ZCTA5 60659,B01001I_003,426,254,Male,Under 5 years,7880,0.5106598984771573,0.08921319796954315,0.05406091370558375
60659,ZCTA5 60659,B01001I_004,446,179,Male,5 to 9 years,7880,0.5106598984771573,0.11421319796954314,0.0565989847715736
60659,ZCTA5 60659,B01001I_005,236,104,Male,10 to 14 years,7880,0.5106598984771573,0.06345177664974619,0.029949238578680204
60659,ZCTA5 60659,B01001I_006,150,84,Male,15 to 17 years,7880,0.5106598984771573,0.035406091370558376,0.01903553299492386
60659,ZCTA5 60659,B01001I_007,33,42,Male,18 and 19 years,7880,0.5106598984771573,0.024365482233502538,0.004187817258883249
60659,ZCTA5 60659,B01001I_008,319,157,Male,20 to 24 years,7880,0.5106598984771573,0.08477157360406092,0.04048223350253807
60659,ZCTA5 60659,B01001I_009,433,196,Male,25 to 29 years,7880,0.5106598984771573,0.0998730964467005,0.054949238578680205
60659,ZCTA5 60659,B01001I_010,474,226,Male,30 to 34 years,7880,0.5106598984771573,0.11256345177664974,0.06015228426395939
60659,ZCTA5 60659,B01001I_011,390,148,Male,35 to 44 years,7880,0.5106598984771573,0.08857868020304568,0.04949238578680203
60659,ZCTA5 60659,B01001I_012,410,184,Male,45 to 54 years,7880,0.5106598984771573,0.12017766497461929,0.05203045685279188
60659,ZCTA5 60659,B01001I_013,488,170,Male,55 to 64 years,7880,0.5106598984771573,0.10532994923857868,0.06192893401015229
60659,ZCTA5 60659,B01001I_014,104,59,Male,65 to 74 years,7880,0.5106598984771573,0.03756345177664975,0.013197969543147208
60659,ZCTA5 60659,B01001I_015,109,63,Male,75 to 84 years,7880,0.5106598984771573,0.017766497461928935,0.01383248730964467
60659,ZCTA5 60659,B01001I_016,6,8,Male,85 years and over,7880,0.5106598984771573,0.0067258883248730965,7.614213197969543e-4
60659,ZCTA5 60659,B01001I_018,277,133,Female,Under 5 years,7880,0.48934010152284263,0.08921319796954315,0.03515228426395939
60659,ZCTA5 60659,B01001I_019,454,191,Female,5 to 9 years,7880,0.48934010152284263,0.11421319796954314,0.05761421319796954
60659,ZCTA5 60659,B01001I_020,264,127,Female,10 to 14 years,7880,0.48934010152284263,0.06345177664974619,0.03350253807106599
60659,ZCTA5 60659,B01001I_021,129,76,Female,15 to 17 years,7880,0.48934010152284263,0.035406091370558376,0.016370558375634517
60659,ZCTA5 60659,B01001I_022,159,100,Female,18 and 19 years,7880,0.48934010152284263,0.024365482233502538,0.02017766497461929
60659,ZCTA5 60659,B01001I_023,349,164,Female,20 to 24 years,7880,0.48934010152284263,0.08477157360406092,0.04428934010152284
60659,ZCTA5 60659,B01001I_024,354,149,Female,25 to 29 years,7880,0.48934010152284263,0.0998730964467005,0.044923857868020306
60659,ZCTA5 60659,B01001I_025,413,146,Female,30 to 34 years,7880,0.48934010152284263,0.11256345177664974,0.05241116751269036
60659,ZCTA5 60659,B01001I_026,308,124,Female,35 to 44 years,7880,0.48934010152284263,0.08857868020304568,0.03908629441624366
60659,ZCTA5 60659,B01001I_027,537,201,Female,45 to 54 years,7880,0.48934010152284263,0.12017766497461929,0.06814720812182741
60659,ZCTA5 60659,B01001I_028,342,148,Female,55 to 64 years,7880,0.48934010152284263,0.10532994923857868,0.0434010152284264
60659,ZCTA5 60659,B01001I_029,192,96,Female,65 to 74 years,7880,0.48934010152284263,0.03756345177664975,0.024365482233502538
60659,ZCTA5 60659,B01001I_030,31,32,Female,75 to 84 years,7880,0.48934010152284263,0.017766497461928935,0.003934010152284264
60659,ZCTA5 60659,B01001I_031,47,39,Female,85 years and over,7880,0.48934010152284263,0.0067258883248730965,0.005964467005076142
60660,ZCTA5 60660,B01001I_003,142,101,Male,Under 5 years,7728,0.5342908902691511,0.04218426501035197,0.018374741200828156
60660,ZCTA5 60660,B01001I_004,275,121,Male,5 to 9 years,7728,0.5342908902691511,0.04425465838509317,0.03558488612836439
60660,ZCTA5 60660,B01001I_005,162,99,Male,10 to 14 years,7728,0.5342908902691511,0.04813664596273292,0.02096273291925466
60660,ZCTA5 60660,B01001I_006,106,92,Male,15 to 17 years,7728,0.5342908902691511,0.019927536231884056,0.013716356107660456
60660,ZCTA5 60660,B01001I_007,92,51,Male,18 and 19 years,7728,0.5342908902691511,0.034420289855072464,0.011904761904761904
60660,ZCTA5 60660,B01001I_008,298,113,Male,20 to 24 years,7728,0.5342908902691511,0.07259316770186336,0.038561076604554864
60660,ZCTA5 60660,B01001I_009,404,152,Male,25 to 29 years,7728,0.5342908902691511,0.09329710144927536,0.05227743271221532
60660,ZCTA5 60660,B01001I_010,418,171,Male,30 to 34 years,7728,0.5342908902691511,0.11231884057971014,0.05408902691511387
60660,ZCTA5 60660,B01001I_011,780,197,Male,35 to 44 years,7728,0.5342908902691511,0.16601966873706003,0.10093167701863354
60660,ZCTA5 60660,B01001I_012,646,210,Male,45 to 54 years,7728,0.5342908902691511,0.15087991718426502,0.08359213250517598
60660,ZCTA5 60660,B01001I_013,391,170,Male,55 to 64 years,7728,0.5342908902691511,0.10766045548654245,0.050595238095238096
60660,ZCTA5 60660,B01001I_014,314,112,Male,65 to 74 years,7728,0.5342908902691511,0.06133540372670807,0.040631469979296064
60660,ZCTA5 60660,B01001I_015,83,48,Male,75 to 84 years,7728,0.5342908902691511,0.03286749482401656,0.01074016563146998
60660,ZCTA5 60660,B01001I_016,18,23,Male,85 years and over,7728,0.5342908902691511,0.01410455486542443,0.002329192546583851
60660,ZCTA5 60660,B01001I_018,184,130,Female,Under 5 years,7728,0.46570910973084884,0.04218426501035197,0.023809523809523808
60660,ZCTA5 60660,B01001I_019,67,64,Female,5 to 9 years,7728,0.46570910973084884,0.04425465838509317,0.008669772256728778
60660,ZCTA5 60660,B01001I_020,210,132,Female,10 to 14 years,7728,0.46570910973084884,0.04813664596273292,0.02717391304347826
60660,ZCTA5 60660,B01001I_021,48,47,Female,15 to 17 years,7728,0.46570910973084884,0.019927536231884056,0.006211180124223602
60660,ZCTA5 60660,B01001I_022,174,79,Female,18 and 19 years,7728,0.46570910973084884,0.034420289855072464,0.02251552795031056
60660,ZCTA5 60660,B01001I_023,263,102,Female,20 to 24 years,7728,0.46570910973084884,0.07259316770186336,0.03403209109730849
60660,ZCTA5 60660,B01001I_024,317,152,Female,25 to 29 years,7728,0.46570910973084884,0.09329710144927536,0.04101966873706004
60660,ZCTA5 60660,B01001I_025,450,158,Female,30 to 34 years,7728,0.46570910973084884,0.11231884057971014,0.05822981366459627
60660,ZCTA5 60660,B01001I_026,503,187,Female,35 to 44 years,7728,0.46570910973084884,0.16601966873706003,0.0650879917184265
60660,ZCTA5 60660,B01001I_027,520,215,Female,45 to 54 years,7728,0.46570910973084884,0.15087991718426502,0.06728778467908902
60660,ZCTA5 60660,B01001I_028,441,185,Female,55 to 64 years,7728,0.46570910973084884,0.10766045548654245,0.057065217391304345
60660,ZCTA5 60660,B01001I_029,160,68,Female,65 to 74 years,7728,0.46570910973084884,0.06133540372670807,0.020703933747412008
60660,ZCTA5 60660,B01001I_030,171,106,Female,75 to 84 years,7728,0.46570910973084884,0.03286749482401656,0.022127329192546584
60660,ZCTA5 60660,B01001I_031,91,115,Female,85 years and over,7728,0.46570910973084884,0.01410455486542443,0.01177536231884058
60661,ZCTA5 60661,B01001I_003,0,15,Male,Under 5 years,640,0.50625,0,0
60661,ZCTA5 60661,B01001I_004,0,15,Male,5 to 9 years,640,0.50625,0,0
60661,ZCTA5 60661,B01001I_005,0,15,Male,10 to 14 years,640,0.50625,0,0
60661,ZCTA5 60661,B01001I_006,0,15,Male,15 to 17 years,640,0.50625,0,0
60661,ZCTA5 60661,B01001I_007,0,15,Male,18 and 19 years,640,0.50625,0.0234375,0
60661,ZCTA5 60661,B01001I_008,0,15,Male,20 to 24 years,640,0.50625,0,0
60661,ZCTA5 60661,B01001I_009,91,82,Male,25 to 29 years,640,0.50625,0.384375,0.1421875
60661,ZCTA5 60661,B01001I_010,76,56,Male,30 to 34 years,640,0.50625,0.1890625,0.11875
60661,ZCTA5 60661,B01001I_011,124,114,Male,35 to 44 years,640,0.50625,0.253125,0.19375
60661,ZCTA5 60661,B01001I_012,0,15,Male,45 to 54 years,640,0.50625,0.05625,0
60661,ZCTA5 60661,B01001I_013,33,38,Male,55 to 64 years,640,0.50625,0.09375,0.0515625
60661,ZCTA5 60661,B01001I_014,0,15,Male,65 to 74 years,640,0.50625,0,0
60661,ZCTA5 60661,B01001I_015,0,15,Male,75 to 84 years,640,0.50625,0,0
60661,ZCTA5 60661,B01001I_016,0,15,Male,85 years and over,640,0.50625,0,0
60661,ZCTA5 60661,B01001I_018,0,15,Female,Under 5 years,640,0.49375,0,0
60661,ZCTA5 60661,B01001I_019,0,15,Female,5 to 9 years,640,0.49375,0,0
60661,ZCTA5 60661,B01001I_020,0,15,Female,10 to 14 years,640,0.49375,0,0
60661,ZCTA5 60661,B01001I_021,0,15,Female,15 to 17 years,640,0.49375,0,0
60661,ZCTA5 60661,B01001I_022,15,15,Female,18 and 19 years,640,0.49375,0.0234375,0.0234375
60661,ZCTA5 60661,B01001I_023,0,15,Female,20 to 24 years,640,0.49375,0,0
60661,ZCTA5 60661,B01001I_024,155,94,Female,25 to 29 years,640,0.49375,0.384375,0.2421875
60661,ZCTA5 60661,B01001I_025,45,51,Female,30 to 34 years,640,0.49375,0.1890625,0.0703125
60661,ZCTA5 60661,B01001I_026,38,44,Female,35 to 44 years,640,0.49375,0.253125,0.059375
60661,ZCTA5 60661,B01001I_027,36,49,Female,45 to 54 years,640,0.49375,0.05625,0.05625
60661,ZCTA5 60661,B01001I_028,27,45,Female,55 to 64 years,640,0.49375,0.09375,0.0421875
