NAME,County,State,variable,estimate,label
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B19101_013,4938,"$75,000 to $99,999"
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B19101_014,3548,"$100,000 to $124,999"
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B19101_015,2125,"$125,000 to $149,999"
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B19101_016,1939,"$150,000 to $199,999"
"La Crosse County, Wisconsin",La Crosse, Wisconsin,B19101_017,1786,"$200,000 or more"
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B19101_002,156,"Less than $10,000"
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B19101_003,97,"$10,000 to $14,999"
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B19101_004,95,"$15,000 to $19,999"
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B19101_005,152,"$20,000 to $24,999"
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B19101_006,185,"$25,000 to $29,999"
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B19101_007,169,"$30,000 to $34,999"
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B19101_008,209,"$35,000 to $39,999"
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B19101_009,231,"$40,000 to $44,999"
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B19101_010,208,"$45,000 to $49,999"
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B19101_011,385,"$50,000 to $59,999"
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B19101_012,657,"$60,000 to $74,999"
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B19101_013,849,"$75,000 to $99,999"
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B19101_014,557,"$100,000 to $124,999"
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B19101_015,240,"$125,000 to $149,999"
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B19101_016,208,"$150,000 to $199,999"
"Lafayette County, Wisconsin",Lafayette, Wisconsin,B19101_017,152,"$200,000 or more"
"Langlade County, Wisconsin",Langlade, Wisconsin,B19101_002,234,"Less than $10,000"
"Langlade County, Wisconsin",Langlade, Wisconsin,B19101_003,100,"$10,000 to $14,999"
"Langlade County, Wisconsin",Langlade, Wisconsin,B19101_004,137,"$15,000 to $19,999"
"Langlade County, Wisconsin",Langlade, Wisconsin,B19101_005,250,"$20,000 to $24,999"
"Langlade County, Wisconsin",Langlade, Wisconsin,B19101_006,237,"$25,000 to $29,999"
"Langlade County, Wisconsin",Langlade, Wisconsin,B19101_007,276,"$30,000 to $34,999"
"Langlade County, Wisconsin",Langlade, Wisconsin,B19101_008,325,"$35,000 to $39,999"
"Langlade County, Wisconsin",Langlade, Wisconsin,B19101_009,276,"$40,000 to $44,999"
"Langlade County, Wisconsin",Langlade, Wisconsin,B19101_010,236,"$45,000 to $49,999"
"Langlade County, Wisconsin",Langlade, Wisconsin,B19101_011,587,"$50,000 to $59,999"
"Langlade County, Wisconsin",Langlade, Wisconsin,B19101_012,770,"$60,000 to $74,999"
"Langlade County, Wisconsin",Langlade, Wisconsin,B19101_013,885,"$75,000 to $99,999"
"Langlade County, Wisconsin",Langlade, Wisconsin,B19101_014,567,"$100,000 to $124,999"
"Langlade County, Wisconsin",Langlade, Wisconsin,B19101_015,203,"$125,000 to $149,999"
"Langlade County, Wisconsin",Langlade, Wisconsin,B19101_016,165,"$150,000 to $199,999"
"Langlade County, Wisconsin",Langlade, Wisconsin,B19101_017,103,"$200,000 or more"
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B19101_002,151,"Less than $10,000"
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B19101_003,167,"$10,000 to $14,999"
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B19101_004,138,"$15,000 to $19,999"
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B19101_005,266,"$20,000 to $24,999"
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B19101_006,326,"$25,000 to $29,999"
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B19101_007,419,"$30,000 to $34,999"
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B19101_008,340,"$35,000 to $39,999"
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B19101_009,436,"$40,000 to $44,999"
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B19101_010,388,"$45,000 to $49,999"
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B19101_011,744,"$50,000 to $59,999"
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B19101_012,1049,"$60,000 to $74,999"
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B19101_013,1602,"$75,000 to $99,999"
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B19101_014,1064,"$100,000 to $124,999"
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B19101_015,578,"$125,000 to $149,999"
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B19101_016,316,"$150,000 to $199,999"
"Lincoln County, Wisconsin",Lincoln, Wisconsin,B19101_017,231,"$200,000 or more"
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B19101_002,622,"Less than $10,000"
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B19101_003,561,"$10,000 to $14,999"
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B19101_004,493,"$15,000 to $19,999"
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B19101_005,588,"$20,000 to $24,999"
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B19101_006,868,"$25,000 to $29,999"
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B19101_007,850,"$30,000 to $34,999"
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B19101_008,914,"$35,000 to $39,999"
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B19101_009,1222,"$40,000 to $44,999"
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B19101_010,996,"$45,000 to $49,999"
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B19101_011,1870,"$50,000 to $59,999"
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B19101_012,2987,"$60,000 to $74,999"
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B19101_013,3990,"$75,000 to $99,999"
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B19101_014,2491,"$100,000 to $124,999"
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B19101_015,1445,"$125,000 to $149,999"
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B19101_016,1118,"$150,000 to $199,999"
"Manitowoc County, Wisconsin",Manitowoc, Wisconsin,B19101_017,608,"$200,000 or more"
"Marathon County, Wisconsin",Marathon, Wisconsin,B19101_002,868,"Less than $10,000"
"Marathon County, Wisconsin",Marathon, Wisconsin,B19101_003,534,"$10,000 to $14,999"
"Marathon County, Wisconsin",Marathon, Wisconsin,B19101_004,661,"$15,000 to $19,999"
"Marathon County, Wisconsin",Marathon, Wisconsin,B19101_005,1085,"$20,000 to $24,999"
"Marathon County, Wisconsin",Marathon, Wisconsin,B19101_006,1394,"$25,000 to $29,999"
"Marathon County, Wisconsin",Marathon, Wisconsin,B19101_007,1612,"$30,000 to $34,999"
"Marathon County, Wisconsin",Marathon, Wisconsin,B19101_008,1844,"$35,000 to $39,999"
"Marathon County, Wisconsin",Marathon, Wisconsin,B19101_009,1366,"$40,000 to $44,999"
"Marathon County, Wisconsin",Marathon, Wisconsin,B19101_010,1668,"$45,000 to $49,999"
"Marathon County, Wisconsin",Marathon, Wisconsin,B19101_011,2801,"$50,000 to $59,999"
"Marathon County, Wisconsin",Marathon, Wisconsin,B19101_012,4674,"$60,000 to $74,999"
"Marathon County, Wisconsin",Marathon, Wisconsin,B19101_013,6931,"$75,000 to $99,999"
"Marathon County, Wisconsin",Marathon, Wisconsin,B19101_014,4467,"$100,000 to $124,999"
"Marathon County, Wisconsin",Marathon, Wisconsin,B19101_015,2750,"$125,000 to $149,999"
"Marathon County, Wisconsin",Marathon, Wisconsin,B19101_016,2115,"$150,000 to $199,999"
"Marathon County, Wisconsin",Marathon, Wisconsin,B19101_017,1954,"$200,000 or more"
"Marinette County, Wisconsin",Marinette, Wisconsin,B19101_002,391,"Less than $10,000"
"Marinette County, Wisconsin",Marinette, Wisconsin,B19101_003,411,"$10,000 to $14,999"
"Marinette County, Wisconsin",Marinette, Wisconsin,B19101_004,426,"$15,000 to $19,999"
"Marinette County, Wisconsin",Marinette, Wisconsin,B19101_005,431,"$20,000 to $24,999"
"Marinette County, Wisconsin",Marinette, Wisconsin,B19101_006,545,"$25,000 to $29,999"
"Marinette County, Wisconsin",Marinette, Wisconsin,B19101_007,586,"$30,000 to $34,999"
"Marinette County, Wisconsin",Marinette, Wisconsin,B19101_008,584,"$35,000 to $39,999"
"Marinette County, Wisconsin",Marinette, Wisconsin,B19101_009,670,"$40,000 to $44,999"
"Marinette County, Wisconsin",Marinette, Wisconsin,B19101_010,573,"$45,000 to $49,999"
"Marinette County, Wisconsin",Marinette, Wisconsin,B19101_011,1166,"$50,000 to $59,999"
"Marinette County, Wisconsin",Marinette, Wisconsin,B19101_012,1485,"$60,000 to $74,999"
"Marinette County, Wisconsin",Marinette, Wisconsin,B19101_013,1732,"$75,000 to $99,999"
"Marinette County, Wisconsin",Marinette, Wisconsin,B19101_014,1128,"$100,000 to $124,999"
"Marinette County, Wisconsin",Marinette, Wisconsin,B19101_015,473,"$125,000 to $149,999"
"Marinette County, Wisconsin",Marinette, Wisconsin,B19101_016,450,"$150,000 to $199,999"
"Marinette County, Wisconsin",Marinette, Wisconsin,B19101_017,238,"$200,000 or more"
"Marquette County, Wisconsin",Marquette, Wisconsin,B19101_002,121,"Less than $10,000"
"Marquette County, Wisconsin",Marquette, Wisconsin,B19101_003,63,"$10,000 to $14,999"
"Marquette County, Wisconsin",Marquette, Wisconsin,B19101_004,107,"$15,000 to $19,999"
"Marquette County, Wisconsin",Marquette, Wisconsin,B19101_005,189,"$20,000 to $24,999"
"Marquette County, Wisconsin",Marquette, Wisconsin,B19101_006,238,"$25,000 to $29,999"
"Marquette County, Wisconsin",Marquette, Wisconsin,B19101_007,201,"$30,000 to $34,999"
"Marquette County, Wisconsin",Marquette, Wisconsin,B19101_008,197,"$35,000 to $39,999"
"Marquette County, Wisconsin",Marquette, Wisconsin,B19101_009,206,"$40,000 to $44,999"
"Marquette County, Wisconsin",Marquette, Wisconsin,B19101_010,210,"$45,000 to $49,999"
"Marquette County, Wisconsin",Marquette, Wisconsin,B19101_011,489,"$50,000 to $59,999"
"Marquette County, Wisconsin",Marquette, Wisconsin,B19101_012,570,"$60,000 to $74,999"
"Marquette County, Wisconsin",Marquette, Wisconsin,B19101_013,696,"$75,000 to $99,999"
"Marquette County, Wisconsin",Marquette, Wisconsin,B19101_014,398,"$100,000 to $124,999"
"Marquette County, Wisconsin",Marquette, Wisconsin,B19101_015,191,"$125,000 to $149,999"
"Marquette County, Wisconsin",Marquette, Wisconsin,B19101_016,133,"$150,000 to $199,999"
"Marquette County, Wisconsin",Marquette, Wisconsin,B19101_017,68,"$200,000 or more"
"Menominee County, Wisconsin",Menominee, Wisconsin,B19101_002,98,"Less than $10,000"
"Menominee County, Wisconsin",Menominee, Wisconsin,B19101_003,70,"$10,000 to $14,999"
"Menominee County, Wisconsin",Menominee, Wisconsin,B19101_004,76,"$15,000 to $19,999"
"Menominee County, Wisconsin",Menominee, Wisconsin,B19101_005,79,"$20,000 to $24,999"
"Menominee County, Wisconsin",Menominee, Wisconsin,B19101_006,67,"$25,000 to $29,999"
"Menominee County, Wisconsin",Menominee, Wisconsin,B19101_007,37,"$30,000 to $34,999"
"Menominee County, Wisconsin",Menominee, Wisconsin,B19101_008,59,"$35,000 to $39,999"
"Menominee County, Wisconsin",Menominee, Wisconsin,B19101_009,66,"$40,000 to $44,999"
"Menominee County, Wisconsin",Menominee, Wisconsin,B19101_010,108,"$45,000 to $49,999"
"Menominee County, Wisconsin",Menominee, Wisconsin,B19101_011,45,"$50,000 to $59,999"
"Menominee County, Wisconsin",Menominee, Wisconsin,B19101_012,64,"$60,000 to $74,999"
"Menominee County, Wisconsin",Menominee, Wisconsin,B19101_013,90,"$75,000 to $99,999"
"Menominee County, Wisconsin",Menominee, Wisconsin,B19101_014,67,"$100,000 to $124,999"
"Menominee County, Wisconsin",Menominee, Wisconsin,B19101_015,65,"$125,000 to $149,999"
"Menominee County, Wisconsin",Menominee, Wisconsin,B19101_016,52,"$150,000 to $199,999"
"Menominee County, Wisconsin",Menominee, Wisconsin,B19101_017,40,"$200,000 or more"
"Milwaukee County, Wisconsin",Milwaukee, Wisconsin,B19101_002,11961,"Less than $10,000"
"Milwaukee County, Wisconsin",Milwaukee, Wisconsin,B19101_003,8716,"$10,000 to $14,999"
"Milwaukee County, Wisconsin",Milwaukee, Wisconsin,B19101_004,9348,"$15,000 to $19,999"
"Milwaukee County, Wisconsin",Milwaukee, Wisconsin,B19101_005,9505,"$20,000 to $24,999"
"Milwaukee County, Wisconsin",Milwaukee, Wisconsin,B19101_006,9603,"$25,000 to $29,999"
"Milwaukee County, Wisconsin",Milwaukee, Wisconsin,B19101_007,10344,"$30,000 to $34,999"
"Milwaukee County, Wisconsin",Milwaukee, Wisconsin,B19101_008,9956,"$35,000 to $39,999"
"Milwaukee County, Wisconsin",Milwaukee, Wisconsin,B19101_009,9944,"$40,000 to $44,999"
"Milwaukee County, Wisconsin",Milwaukee, Wisconsin,B19101_010,7790,"$45,000 to $49,999"
"Milwaukee County, Wisconsin",Milwaukee, Wisconsin,B19101_011,16691,"$50,000 to $59,999"
"Milwaukee County, Wisconsin",Milwaukee, Wisconsin,B19101_012,22596,"$60,000 to $74,999"
"Milwaukee County, Wisconsin",Milwaukee, Wisconsin,B19101_013,29685,"$75,000 to $99,999"
"Milwaukee County, Wisconsin",Milwaukee, Wisconsin,B19101_014,20930,"$100,000 to $124,999"
"Milwaukee County, Wisconsin",Milwaukee, Wisconsin,B19101_015,14373,"$125,000 to $149,999"
"Milwaukee County, Wisconsin",Milwaukee, Wisconsin,B19101_016,12478,"$150,000 to $199,999"
"Milwaukee County, Wisconsin",Milwaukee, Wisconsin,B19101_017,11104,"$200,000 or more"
"Monroe County, Wisconsin",Monroe, Wisconsin,B19101_002,280,"Less than $10,000"
"Monroe County, Wisconsin",Monroe, Wisconsin,B19101_003,247,"$10,000 to $14,999"
"Monroe County, Wisconsin",Monroe, Wisconsin,B19101_004,373,"$15,000 to $19,999"
"Monroe County, Wisconsin",Monroe, Wisconsin,B19101_005,335,"$20,000 to $24,999"
"Monroe County, Wisconsin",Monroe, Wisconsin,B19101_006,412,"$25,000 to $29,999"
"Monroe County, Wisconsin",Monroe, Wisconsin,B19101_007,455,"$30,000 to $34,999"
"Monroe County, Wisconsin",Monroe, Wisconsin,B19101_008,408,"$35,000 to $39,999"
"Monroe County, Wisconsin",Monroe, Wisconsin,B19101_009,656,"$40,000 to $44,999"
"Monroe County, Wisconsin",Monroe, Wisconsin,B19101_010,466,"$45,000 to $49,999"
"Monroe County, Wisconsin",Monroe, Wisconsin,B19101_011,1055,"$50,000 to $59,999"
"Monroe County, Wisconsin",Monroe, Wisconsin,B19101_012,1756,"$60,000 to $74,999"
"Monroe County, Wisconsin",Monroe, Wisconsin,B19101_013,2155,"$75,000 to $99,999"
"Monroe County, Wisconsin",Monroe, Wisconsin,B19101_014,1362,"$100,000 to $124,999"
"Monroe County, Wisconsin",Monroe, Wisconsin,B19101_015,718,"$125,000 to $149,999"
"Monroe County, Wisconsin",Monroe, Wisconsin,B19101_016,561,"$150,000 to $199,999"
"Monroe County, Wisconsin",Monroe, Wisconsin,B19101_017,382,"$200,000 or more"
"Oconto County, Wisconsin",Oconto, Wisconsin,B19101_002,320,"Less than $10,000"
"Oconto County, Wisconsin",Oconto, Wisconsin,B19101_003,191,"$10,000 to $14,999"
"Oconto County, Wisconsin",Oconto, Wisconsin,B19101_004,345,"$15,000 to $19,999"
"Oconto County, Wisconsin",Oconto, Wisconsin,B19101_005,356,"$20,000 to $24,999"
"Oconto County, Wisconsin",Oconto, Wisconsin,B19101_006,378,"$25,000 to $29,999"
"Oconto County, Wisconsin",Oconto, Wisconsin,B19101_007,537,"$30,000 to $34,999"
"Oconto County, Wisconsin",Oconto, Wisconsin,B19101_008,432,"$35,000 to $39,999"
"Oconto County, Wisconsin",Oconto, Wisconsin,B19101_009,478,"$40,000 to $44,999"
"Oconto County, Wisconsin",Oconto, Wisconsin,B19101_010,543,"$45,000 to $49,999"
"Oconto County, Wisconsin",Oconto, Wisconsin,B19101_011,1104,"$50,000 to $59,999"
"Oconto County, Wisconsin",Oconto, Wisconsin,B19101_012,1377,"$60,000 to $74,999"
"Oconto County, Wisconsin",Oconto, Wisconsin,B19101_013,1731,"$75,000 to $99,999"
"Oconto County, Wisconsin",Oconto, Wisconsin,B19101_014,1347,"$100,000 to $124,999"
"Oconto County, Wisconsin",Oconto, Wisconsin,B19101_015,768,"$125,000 to $149,999"
"Oconto County, Wisconsin",Oconto, Wisconsin,B19101_016,598,"$150,000 to $199,999"
"Oconto County, Wisconsin",Oconto, Wisconsin,B19101_017,364,"$200,000 or more"
"Oneida County, Wisconsin",Oneida, Wisconsin,B19101_002,180,"Less than $10,000"
"Oneida County, Wisconsin",Oneida, Wisconsin,B19101_003,194,"$10,000 to $14,999"
"Oneida County, Wisconsin",Oneida, Wisconsin,B19101_004,193,"$15,000 to $19,999"
"Oneida County, Wisconsin",Oneida, Wisconsin,B19101_005,377,"$20,000 to $24,999"
"Oneida County, Wisconsin",Oneida, Wisconsin,B19101_006,305,"$25,000 to $29,999"
"Oneida County, Wisconsin",Oneida, Wisconsin,B19101_007,466,"$30,000 to $34,999"
"Oneida County, Wisconsin",Oneida, Wisconsin,B19101_008,522,"$35,000 to $39,999"
"Oneida County, Wisconsin",Oneida, Wisconsin,B19101_009,527,"$40,000 to $44,999"
"Oneida County, Wisconsin",Oneida, Wisconsin,B19101_010,398,"$45,000 to $49,999"
"Oneida County, Wisconsin",Oneida, Wisconsin,B19101_011,995,"$50,000 to $59,999"
"Oneida County, Wisconsin",Oneida, Wisconsin,B19101_012,1291,"$60,000 to $74,999"
"Oneida County, Wisconsin",Oneida, Wisconsin,B19101_013,1714,"$75,000 to $99,999"
"Oneida County, Wisconsin",Oneida, Wisconsin,B19101_014,1070,"$100,000 to $124,999"
"Oneida County, Wisconsin",Oneida, Wisconsin,B19101_015,529,"$125,000 to $149,999"
"Oneida County, Wisconsin",Oneida, Wisconsin,B19101_016,538,"$150,000 to $199,999"
"Oneida County, Wisconsin",Oneida, Wisconsin,B19101_017,493,"$200,000 or more"
"Outagamie County, Wisconsin",Outagamie, Wisconsin,B19101_002,1034,"Less than $10,000"
"Outagamie County, Wisconsin",Outagamie, Wisconsin,B19101_003,845,"$10,000 to $14,999"
"Outagamie County, Wisconsin",Outagamie, Wisconsin,B19101_004,1093,"$15,000 to $19,999"
"Outagamie County, Wisconsin",Outagamie, Wisconsin,B19101_005,1145,"$20,000 to $24,999"
"Outagamie County, Wisconsin",Outagamie, Wisconsin,B19101_006,1302,"$25,000 to $29,999"
"Outagamie County, Wisconsin",Outagamie, Wisconsin,B19101_007,1954,"$30,000 to $34,999"
"Outagamie County, Wisconsin",Outagamie, Wisconsin,B19101_008,2017,"$35,000 to $39,999"
"Outagamie County, Wisconsin",Outagamie, Wisconsin,B19101_009,1802,"$40,000 to $44,999"
"Outagamie County, Wisconsin",Outagamie, Wisconsin,B19101_010,2090,"$45,000 to $49,999"
"Outagamie County, Wisconsin",Outagamie, Wisconsin,B19101_011,4013,"$50,000 to $59,999"
"Outagamie County, Wisconsin",Outagamie, Wisconsin,B19101_012,5275,"$60,000 to $74,999"
"Outagamie County, Wisconsin",Outagamie, Wisconsin,B19101_013,9144,"$75,000 to $99,999"
"Outagamie County, Wisconsin",Outagamie, Wisconsin,B19101_014,6038,"$100,000 to $124,999"
"Outagamie County, Wisconsin",Outagamie, Wisconsin,B19101_015,4247,"$125,000 to $149,999"
"Outagamie County, Wisconsin",Outagamie, Wisconsin,B19101_016,4069,"$150,000 to $199,999"
"Outagamie County, Wisconsin",Outagamie, Wisconsin,B19101_017,2444,"$200,000 or more"
"Ozaukee County, Wisconsin",Ozaukee, Wisconsin,B19101_002,443,"Less than $10,000"
"Ozaukee County, Wisconsin",Ozaukee, Wisconsin,B19101_003,287,"$10,000 to $14,999"
"Ozaukee County, Wisconsin",Ozaukee, Wisconsin,B19101_004,318,"$15,000 to $19,999"
"Ozaukee County, Wisconsin",Ozaukee, Wisconsin,B19101_005,313,"$20,000 to $24,999"
"Ozaukee County, Wisconsin",Ozaukee, Wisconsin,B19101_006,327,"$25,000 to $29,999"
"Ozaukee County, Wisconsin",Ozaukee, Wisconsin,B19101_007,638,"$30,000 to $34,999"
"Ozaukee County, Wisconsin",Ozaukee, Wisconsin,B19101_008,574,"$35,000 to $39,999"
"Ozaukee County, Wisconsin",Ozaukee, Wisconsin,B19101_009,748,"$40,000 to $44,999"
"Ozaukee County, Wisconsin",Ozaukee, Wisconsin,B19101_010,671,"$45,000 to $49,999"
"Ozaukee County, Wisconsin",Ozaukee, Wisconsin,B19101_011,1294,"$50,000 to $59,999"
"Ozaukee County, Wisconsin",Ozaukee, Wisconsin,B19101_012,2394,"$60,000 to $74,999"
"Ozaukee County, Wisconsin",Ozaukee, Wisconsin,B19101_013,4260,"$75,000 to $99,999"
"Ozaukee County, Wisconsin",Ozaukee, Wisconsin,B19101_014,3486,"$100,000 to $124,999"
"Ozaukee County, Wisconsin",Ozaukee, Wisconsin,B19101_015,2485,"$125,000 to $149,999"
"Ozaukee County, Wisconsin",Ozaukee, Wisconsin,B19101_016,2907,"$150,000 to $199,999"
"Ozaukee County, Wisconsin",Ozaukee, Wisconsin,B19101_017,3999,"$200,000 or more"
"Pepin County, Wisconsin",Pepin, Wisconsin,B19101_002,50,"Less than $10,000"
"Pepin County, Wisconsin",Pepin, Wisconsin,B19101_003,54,"$10,000 to $14,999"
"Pepin County, Wisconsin",Pepin, Wisconsin,B19101_004,60,"$15,000 to $19,999"
"Pepin County, Wisconsin",Pepin, Wisconsin,B19101_005,91,"$20,000 to $24,999"
"Pepin County, Wisconsin",Pepin, Wisconsin,B19101_006,91,"$25,000 to $29,999"
"Pepin County, Wisconsin",Pepin, Wisconsin,B19101_007,61,"$30,000 to $34,999"
"Pepin County, Wisconsin",Pepin, Wisconsin,B19101_008,114,"$35,000 to $39,999"
"Pepin County, Wisconsin",Pepin, Wisconsin,B19101_009,88,"$40,000 to $44,999"
"Pepin County, Wisconsin",Pepin, Wisconsin,B19101_010,64,"$45,000 to $49,999"
"Pepin County, Wisconsin",Pepin, Wisconsin,B19101_011,194,"$50,000 to $59,999"
"Pepin County, Wisconsin",Pepin, Wisconsin,B19101_012,224,"$60,000 to $74,999"
"Pepin County, Wisconsin",Pepin, Wisconsin,B19101_013,413,"$75,000 to $99,999"
